Identifiant,Nom_Etablissement,Dechet,Annee,Code_Operation_Eliminatio_Valorisation,Libelle_Operation_Eliminatio_Valorisation,Code_Departement,Pays,Code_Dechet,Libelle_Dechet,Quantite,Unite
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,D10,D10 Incinération à terre,31,,20 01 99,Autres fractions non spécifiées ailleurs.,1078,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,65,,17 01 01,Béton,42.8,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,D14,D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13,31,,08 03 18,Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17,0.184,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,D15,"D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",65,,17 01 01,Béton,208,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"D8 ","D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12",31,,19 02 06,Boues provenant des traitements physicochimiques autres que celles visées à la rubrique 19 02 05,30,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"D8 ","D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12",31,,19 08 05,Boues provenant du traitement des eaux usées urbaines,6,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"D8 ","D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12",31,,20 01 25,Huiles et matières grasses alimentaires,18,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R11,R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10,31,,15 01 01,Emballages en papier/carton,1.76,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",31,,15 01 01,Emballages en papier/carton,150.2,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",31,,15 01 02,Emballages en matières plastiques,0.96,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",81,,15 01 02,Emballages en matières plastiques,10.6,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",81,,15 01 04,Emballages métalliques,0.36,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",31,,15 01 06,Emballages en mélange,322,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",81,,15 01 07,Emballages en verre,16.12,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",03,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,33.0,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),31,,20 02 01,Déchets biodégradables,21.6,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,31,,20 01 40,Métaux,14.2,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,81,,15 01 02,Emballages en matières plastiques,0.194,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,34,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,0.998,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,31,,17 01 01,Béton,782,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,31,,17 05 04,Terres et cailloux autres que ceux visés à la rubrique 17 05 03,944,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,81,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,582,t/an
068.03107,MERIAL,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,81,,20 01 39,Matières plastiques,4.16,t/an
068.03416,GROUPE LA DEPECHE DU MIDI,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",09,,9,Déchets banals des entreprises,12952,t/an
068.03416,GROUPE LA DEPECHE DU MIDI,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,31,,10,Matériaux mélangés et matériaux indifférenciés,303.568,t/an
068.03850,ARCADIE SUD OUEST PRODUITS ELABORES,Production de dÃ©chets non dangereux,2011,D10,D10 Incinération à terre,03,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,2807.36,t/an
068.03850,ARCADIE SUD OUEST PRODUITS ELABORES,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,03,,02 01 02,Déchets de tissus animaux,23951.716,t/an
068.03923,CARREFOUR SUPPLY CHAIN,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",33,,03 03 08,Déchets provenant du tri de papier et de carton destinés au recyclage,5157.2,t/an
068.03923,CARREFOUR SUPPLY CHAIN,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",31,,15 01 02,Emballages en matières plastiques,627.22,t/an
068.03923,CARREFOUR SUPPLY CHAIN,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",31,,15 01 03,Emballages en bois,44.76,t/an
068.03923,CARREFOUR SUPPLY CHAIN,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",31,,16 01 17,Métaux ferreux,154.8,t/an
068.03923,CARREFOUR SUPPLY CHAIN,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",31,,20 03 01,Déchets municipaux en mélange,1388.84,t/an
068.03960,SAS CODEVIA ABATTOIR,Production de dÃ©chets non dangereux,2011,D10,D10 Incinération à terre,47,,02 02 03,Matières impropres à la consommation ou à la transformation,2586,t/an
068.03960,SAS CODEVIA ABATTOIR,Production de dÃ©chets non dangereux,2011,D10,D10 Incinération à terre,47,,02 02 04,Boues provenant du traitement in situ des effluents,114,t/an
068.03960,SAS CODEVIA ABATTOIR,Production de dÃ©chets non dangereux,2011,"D2 ","D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.)",82,,02 01 06,"Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site",2248,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,D10,D10 Incinération à terre,31,,19 12 04,Matières plastiques et caoutchouc,1084,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,31,,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,20.8,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,33,,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,66.2,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,81,,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,96,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,PAKISTAN,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,1238,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,31,,19 12 02,Métaux ferreux,3400,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,33,,19 12 03,Métaux non ferreux,76.2,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,58,,19 12 03,Métaux non ferreux,143.0,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,ESPAGNE,19 12 03,Métaux non ferreux,23.4,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,31,,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,181.0,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,81,,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,112,t/an
068.04190,FOURNIER METAUX,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,81,,19 12 04,Matières plastiques et caoutchouc,1088,t/an
068.04237,REGIE DES EAUX -GRAULHET,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",82,,2,Boues d'effluents industriels,25640,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),02,,15 01 01,Emballages en papier/carton,39.4,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),31,,15 01 01,Emballages en papier/carton,1714,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),33,,15 01 01,Emballages en papier/carton,8880,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),64,,15 01 01,Emballages en papier/carton,6640,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),75,,15 01 01,Emballages en papier/carton,180.6,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),93,,15 01 01,Emballages en papier/carton,1894,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,ESPAGNE,15 01 01,Emballages en papier/carton,486,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),23,,15 01 02,Emballages en matières plastiques,228,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),31,,15 01 02,Emballages en matières plastiques,91.6,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),33,,15 01 02,Emballages en matières plastiques,200,t/an
068.04445,DRIMM,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),49,,15 01 02,Emballages en matières plastiques,125.6,t/an
