Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
106.00365,STLD CHAUFFERIE DE LA DOUA,2010,Air,CO2 Total d'origine non biomasse uniquement,12100000,kg/an
106.00365,STLD CHAUFFERIE DE LA DOUA,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),12100000,kg/an
106.00384,CALPI COLOR,2010,Air,Composés organiques volatils non méthaniques (COVNM),34200,kg/an
106.00720,FONDERIE VENISSIEUX SAS,2010,Air,Composés organiques volatils non méthaniques (COVNM),73100,kg/an
106.00822,ELM Opération- Chaufferie Einstein,2010,Air,CO2 Total d'origine non biomasse uniquement,32200000,kg/an
106.00822,ELM Opération- Chaufferie Einstein,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32200000,kg/an
106.00826,Station d'épuration de la Communauté de Communes du Pays d'Amplepuis-Thizy,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),51.1,kg/an
106.00826,Station d'épuration de la Communauté de Communes du Pays d'Amplepuis-Thizy,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),182,kg/an
107.00012,ROUTIN,2010,Eau (indirect),Demande biologique en oxygène (DBO5),326000,kg/an
107.00012,ROUTIN,2010,Eau (indirect),Demande chimique en oxygène (DCO),371000,kg/an
107.00275,SCHNEIDER ELECTRIC ALPES,2010,Air,Hydroflurocarbures (HFC),276,kg/an
107.00305,Usine d'Epierre,2010,Eau (direct),Phosphore total,6130,kg/an
107.00681,ONDEO Industrial solutions,2010,Eau (direct),Ammoniac (NH3),193,kg/an
108.00048,CHAUFFERIE DES PAPETERIES DU LEMAN,2010,Air,CO2 Total d'origine non biomasse uniquement,24900000,kg/an
108.00048,CHAUFFERIE DES PAPETERIES DU LEMAN,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24900000,kg/an
108.00059,Carrefour Annecy,2010,Air,Hydroflurocarbures (HFC),311,kg/an
108.00259,GROUPE BIGARD Site de Bonneville,2010,Eau (indirect),Demande biologique en oxygène (DBO5),43400,kg/an
108.00289,Robert Bosch Automotive Steering Marignier SAS,2010,Air,"Dichlorométhane (DCM, chlorure de méthylène)",1080,kg/an
108.00308,Baud Vougy,2010,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",7760,kg/an
108.00337,Hypermarché Géant Casino Seynod,2010,Air,Hydroflurocarbures (HFC),239,kg/an
10858073,EARL Elevage de la Maine,2010,Air,Ammoniac (NH3),10600,kg/an
11292003,SICA SARL LA POMAREDE,2010,Air,Ammoniac (NH3),15100,kg/an
12049111,SASU Le Porc du Maynié,2010,Air,Ammoniac (NH3),14300,kg/an
121.00006,SOCIETE DE COGENERATION DE TAVAUX,2010,Air,Oxydes d'azote (NOx/NO2),142000,kg/an
121.00006,SOCIETE DE COGENERATION DE TAVAUX,2010,Air,CO2 Total d'origine non biomasse uniquement,158000000,kg/an
121.00006,SOCIETE DE COGENERATION DE TAVAUX,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),158000000,kg/an
122.00020,SUEZ RV CENTRE EST,2010,Air,Méthane (CH4),261000,kg/an
122.00020,SUEZ RV CENTRE EST,2010,Eau (indirect),Ammoniac (NH3),1530,kg/an
128.00005,MILGRED,2010,Air,Antimoine et composés (exprimés en tant que Sb),14.6,kg/an
14069066,ALVA,2010,Eau (indirect),Demande chimique en oxygène (DCO),163000,kg/an
14124081,DESHAYES Hubert,2010,Air,Ammoniac (NH3),10400,kg/an
14630043,FRIAL,2010,Eau (indirect),Demande biologique en oxygène (DBO5),63300,kg/an
16068142,EARL Guillaume,2010,Air,Ammoniac (NH3),16600,kg/an
163.00072,KITA CHROME,2010,Air,Nickel et composés (exprimés en tant que Ni),50.4,kg/an
163.00107,O-I MANUFACTURING FRANCE - Usine de Puy-Guillaume,2010,Air,Oxydes de soufre (SOx/SO2),496000,kg/an
163.00107,O-I MANUFACTURING FRANCE - Usine de Puy-Guillaume,2010,Air,Oxydes d'azote (NOx/NO2),442000,kg/an
163.00107,O-I MANUFACTURING FRANCE - Usine de Puy-Guillaume,2010,Air,CO2 Total d'origine non biomasse uniquement,119000000,kg/an
163.00107,O-I MANUFACTURING FRANCE - Usine de Puy-Guillaume,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),119000000,kg/an
163.00336,Compagnie des Fromages & Riches Monts,2010,Eau (indirect),Demande biologique en oxygène (DBO5),76400,kg/an
163.00346,BODYCOTE,2010,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",4280,kg/an
16338027,S.A.S Elvaporcs,2010,Air,Ammoniac (NH3),17500,kg/an
164.00112,SICTOM Région Montluçonnaise,2010,Eau (indirect),Ammoniac (NH3),37,kg/an
164.00362,ISDND de Cusset,2010,Air,Méthane (CH4),585000,kg/an
164.00362,ISDND de Cusset,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13700000,kg/an
164.00362,ISDND de Cusset,2010,Air,CO2 Total d'origine biomasse uniquement,13700000,kg/an
164.00362,ISDND de Cusset,2010,Eau (indirect),Arsenic et composés (exprimés en tant que As),5.85,kg/an
164.00363,SICTOM NORD ALLIER,2010,Air,Méthane (CH4),887000,kg/an
16416136,GAEC de Margnac,2010,Air,Ammoniac (NH3),16400,kg/an
165.00006,COVERIS Flexibles France - Campine,2010,Air,Composés organiques volatils non méthaniques (COVNM),40100,kg/an
165.00024,AEP GROUP,2010,Air,Composés organiques volatils non méthaniques (COVNM),115000,kg/an
165.00081,CF&R,2010,Air,Hydroflurocarbures (HFC),430,kg/an
165.00081,CF&R,2010,Eau (indirect),Demande biologique en oxygène (DBO5),228000,kg/an
165.00081,CF&R,2010,Eau (indirect),Demande chimique en oxygène (DCO),357000,kg/an
165.00081,CF&R,2010,Eau (indirect),Phosphore total,7130,kg/an
165.00084,G'IMPRIM,2010,Air,Composés organiques volatils non méthaniques (COVNM),308000,kg/an
165.00087,SYMPTTOM de Monistrol sur Loire,2010,Eau (indirect),Ammoniac (NH3),3830,kg/an
165.00114,MULTISAC,2010,Air,Composés organiques volatils non méthaniques (COVNM),31100,kg/an
165.00125,Communauté de communes du Pays de Saugues,2010,Eau (direct),Ammoniac (NH3),91.6,kg/an
165.00126,SICTOM ISSOIRE BRIOUDE,2010,Air,Méthane (CH4),102000,kg/an
165.00127,SICTOM VELAY PILAT,2010,Air,Méthane (CH4),263000,kg/an
165.00173,COLLY-MARTIN,2010,Air,Composés organiques volatils non méthaniques (COVNM),36700,kg/an
17358056,PESTOURIE,2010,Air,Ammoniac (NH3),11600,kg/an
17445057,Patrick LEFEBVRE,2010,Air,Ammoniac (NH3),11000,kg/an
18066017,HYPOR FRANCE,2010,Air,Ammoniac (NH3),49400,kg/an
18088131,scea DU CORMIER,2010,Air,Ammoniac (NH3),18200,kg/an
181.00012,Suez R et V Méditerranée - ISDND fermée de ST BRES,2010,Air,Méthane (CH4),153000,kg/an
181.00024,JALLATTE SAS,2010,Air,"Dichlorométhane (DCM, chlorure de méthylène)",4300,kg/an
18158908,le préau SAS,2010,Air,Ammoniac (NH3),61400,kg/an
182.00148,Monier usine de Limoux massia,2010,Air,CO2 Total d'origine non biomasse uniquement,28900000,kg/an
182.00148,Monier usine de Limoux massia,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),28900000,kg/an
18273003,SCEA DE CORTEUIL,2010,Air,Ammoniac (NH3),13000,kg/an
183.00005,CYDEL,2010,Air,Oxydes d'azote (NOx/NO2),114000,kg/an
183.00005,CYDEL,2010,Air,CO2 Total d'origine non biomasse uniquement,82100000,kg/an
183.00005,CYDEL,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),188000000,kg/an
183.00005,CYDEL,2010,Air,CO2 Total d'origine biomasse uniquement,106000000,kg/an
183.00685,AMETYST,2010,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),69400,kg/an
183.00685,AMETYST,2010,Eau (indirect),Demande biologique en oxygène (DBO5),109000,kg/an
183.00685,AMETYST,2010,Eau (indirect),Demande chimique en oxygène (DCO),236000,kg/an
183.00699,SITOM DU LITTORAL,2010,Air,Méthane (CH4),206000,kg/an
19073001,CHARAL,2010,Eau (indirect),Demande biologique en oxygène (DBO5),155000,kg/an
19073001,CHARAL,2010,Eau (indirect),Demande chimique en oxygène (DCO),359000,kg/an
19246001,SABCOR,2010,Eau (indirect),Demande biologique en oxygène (DBO5),81600,kg/an
22001011,GUIGO VINCENT,2010,Air,Ammoniac (NH3),10900,kg/an
22001127,SARL LE MOUEL,2010,Air,Ammoniac (NH3),23900,kg/an
22005092,EARL LE FALHER,2010,Air,Ammoniac (NH3),11500,kg/an
22012004,EARL DE BAYETTE,2010,Air,Ammoniac (NH3),11400,kg/an
22023066,EARL GUEGAN Bernard,2010,Air,Ammoniac (NH3),10400,kg/an
22027007,EARL DE LA METAIRIE,2010,Air,Ammoniac (NH3),30500,kg/an
22029138,earl de la ville blanche,2010,Air,Ammoniac (NH3),27100,kg/an
22044010,GAEC DE FALIGOT,2010,Air,Ammoniac (NH3),14800,kg/an
22045066,ALLAIN Jean Paul,2010,Air,Ammoniac (NH3),10700,kg/an
22052018,EARL LE BRIS,2010,Air,Ammoniac (NH3),14600,kg/an
22056200,EARL VIVIER,2010,Air,Ammoniac (NH3),18300,kg/an
22065127,EARL THOMAS,2010,Air,Ammoniac (NH3),11500,kg/an
22065795,EARL DU BOIS DE LA VIGNE,2010,Air,Ammoniac (NH3),11000,kg/an
22069531,SARL DU SKAVENN,2010,Air,Ammoniac (NH3),15100,kg/an
22074024,EARL BAUDOUIN,2010,Air,Ammoniac (NH3),11600,kg/an
22074137,EARL RAOULT,2010,Air,Ammoniac (NH3),17300,kg/an
22076024,GAEC DE LORGERIE,2010,Air,Ammoniac (NH3),18000,kg/an
22076140,SCEA ELEVAGE DE LA VILLE BARBE,2010,Air,Ammoniac (NH3),12000,kg/an
22076146,SCEA DE LA VILLE POISSIN,2010,Air,Ammoniac (NH3),21300,kg/an
22076171,GAEC DES BOIS,2010,Air,Ammoniac (NH3),30700,kg/an
22076185,EARL CARFANTAN ALAIN,2010,Air,Ammoniac (NH3),16700,kg/an
22076202,SCEA DE LA VILLE PEAN,2010,Air,Ammoniac (NH3),23000,kg/an
22084047,GAEC DES GRANDS CHAMPS,2010,Air,Ammoniac (NH3),18300,kg/an
22087239,SARL DU MOELOU,2010,Air,Ammoniac (NH3),52700,kg/an
22087263,SCEA YANNICK LE GOFF,2010,Air,Ammoniac (NH3),12900,kg/an
22098043,EARL LA VILLE CORBELIN,2010,Air,Ammoniac (NH3),10400,kg/an
221.00006,ALBIOMA LE MOULE,2010,Air,Chlore et composés inorganiques (en tant que HCl),48400,kg/an
221.00006,ALBIOMA LE MOULE,2010,Air,Oxydes de soufre (SOx/SO2),1720000,kg/an
221.00006,ALBIOMA LE MOULE,2010,Air,Oxydes d'azote (NOx/NO2),1120000,kg/an
221.00006,ALBIOMA LE MOULE,2010,Air,Protoxyde d'azote (N2O),200000,kg/an
221.00006,ALBIOMA LE MOULE,2010,Air,CO2 Total d'origine non biomasse uniquement,338000000,kg/an
221.00006,ALBIOMA LE MOULE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),338000000,kg/an
221.00006,ALBIOMA LE MOULE,2010,Eau (direct),Ammoniac (NH3),75.9,kg/an
221.00013,CENTRALE DE JARRY SUD,2010,Air,Oxydes d'azote (NOx/NO2),947000,kg/an
221.00013,CENTRALE DE JARRY SUD,2010,Air,CO2 Total d'origine non biomasse uniquement,305000000,kg/an
221.00013,CENTRALE DE JARRY SUD,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),305000000,kg/an
221.00014,Centrale EDF de St Barthelemy,2010,Air,Oxydes d'azote (NOx/NO2),1140000,kg/an
221.00014,Centrale EDF de St Barthelemy,2010,Air,CO2 Total d'origine non biomasse uniquement,70500000,kg/an
221.00014,Centrale EDF de St Barthelemy,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),70500000,kg/an
221.00015,Centrale EDF de Saint Martin,2010,Air,Composés organiques volatils non méthaniques (COVNM),31800,kg/an
221.00015,Centrale EDF de Saint Martin,2010,Air,Oxydes d'azote (NOx/NO2),1270000,kg/an
221.00015,Centrale EDF de Saint Martin,2010,Air,CO2 Total d'origine non biomasse uniquement,79000000,kg/an
221.00015,Centrale EDF de Saint Martin,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),79000000,kg/an
221.00016,Energie Antilles,2010,Air,Oxydes de soufre (SOx/SO2),267000,kg/an
221.00016,Energie Antilles,2010,Air,Oxydes d'azote (NOx/NO2),1110000,kg/an
221.00016,Energie Antilles,2010,Air,CO2 Total d'origine non biomasse uniquement,82900000,kg/an
221.00016,Energie Antilles,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),82900000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Antimoine et composés (exprimés en tant que Sb),59,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Benzène,2770,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Cadmium et composés (exprimés en tant que Cd),17,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Cobalt et composés (exprimés en tant que Co),34,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Composés organiques volatils non méthaniques (COVNM),142000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Hydrocarbures aromatiques polycycliques (HAP),20800,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Monoxyde de carbone (CO),1370000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Nickel et composés (exprimés en tant que Ni),1680,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Oxydes de soufre (SOx/SO2),3390000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Oxydes d'azote (NOx/NO2),10600000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Particules (PM10),254000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Poussières totales,254000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Protoxyde d'azote (N2O),12600,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,Zinc et composés (exprimés en tant que Zn),336,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,CO2 Total d'origine non biomasse uniquement,649000000,kg/an
221.00044,CENTRALE DE JARRY-NORD,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),649000000,kg/an
221.00049,SARA,2010,Air,Composés organiques volatils non méthaniques (COVNM),86600,kg/an
221.00164,CENTRALE ESM ST MARTIN,2010,Air,Oxydes d'azote (NOx/NO2),302000,kg/an
221.00164,CENTRALE ESM ST MARTIN,2010,Air,CO2 Total d'origine non biomasse uniquement,63900000,kg/an
221.00164,CENTRALE ESM ST MARTIN,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),63900000,kg/an
22101145,GAEC ELEVAGE DAMANY,2010,Air,Ammoniac (NH3),14100,kg/an
22104096,FLAMEN Patrick,2010,Air,Ammoniac (NH3),10000,kg/an
22116122,L'Oeuf de Beaupré,2010,Air,Ammoniac (NH3),11400,kg/an
22132124,EARL LE BARS,2010,Air,Ammoniac (NH3),17400,kg/an
22132228,EARL DU HAUT CAINGAN,2010,Air,Ammoniac (NH3),12400,kg/an
22135005,LA FERME DE KERVENAC'H SAS,2010,Air,Ammoniac (NH3),63600,kg/an
22136149,GAEC LE MENEC,2010,Air,Ammoniac (NH3),11300,kg/an
22136392,SCA LE BIHAN-GLOUX,2010,Air,Ammoniac (NH3),24700,kg/an
22137239,ELEVAGE AVICOLE DE KER AVEL (ROBIN),2010,Air,Ammoniac (NH3),19400,kg/an
22142088,SCEA ANDRIEU,2010,Air,Ammoniac (NH3),16000,kg/an
22142158,EARL lucien GEFFRELOT,2010,Air,Ammoniac (NH3),12700,kg/an
22144025,EARL DE LA HELLIOTERIE,2010,Air,Ammoniac (NH3),18200,kg/an
22152077,SCEA DE KERFOS,2010,Air,Ammoniac (NH3),14200,kg/an
22165001,GAEC DES MEZERAIS,2010,Air,Ammoniac (NH3),12400,kg/an
22165073,SCEA ROUXEL,2010,Air,Ammoniac (NH3),18200,kg/an
22166005,SCEA ELEVAGE AVICOLE DE CRECH MIN,2010,Air,Ammoniac (NH3),14400,kg/an
22169073,SARL CJA,2010,Air,Ammoniac (NH3),13300,kg/an
22180118,GAEC FAIRIER,2010,Air,Ammoniac (NH3),17800,kg/an
22182030,GAEC DU CLOS DE LA PIERRE,2010,Air,Ammoniac (NH3),15400,kg/an
22183286,EARL JOSSE,2010,Air,Ammoniac (NH3),12600,kg/an
22185368,SOCIETE AUREGAN MEGRET,2010,Air,Ammoniac (NH3),19600,kg/an
22189125,SCEA LERICOLLAIS,2010,Air,Ammoniac (NH3),10800,kg/an
22189131,GAEC DE LANLAY,2010,Air,Ammoniac (NH3),15400,kg/an
222.00009,LA MARTINIQUAISE DE VALORISATION S.A.,2010,Air,CO2 Total d'origine non biomasse uniquement,44500000,kg/an
222.00009,LA MARTINIQUAISE DE VALORISATION S.A.,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),80700000,kg/an
222.00009,LA MARTINIQUAISE DE VALORISATION S.A.,2010,Air,CO2 Total d'origine biomasse uniquement,36200000,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Antimoine et composés (exprimés en tant que Sb),30.7,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Benzène,1450,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Cobalt et composés (exprimés en tant que Co),17.5,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Nickel et composés (exprimés en tant que Ni),877,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Oxydes de soufre (SOx/SO2),1150000,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Oxydes d'azote (NOx/NO2),10400000,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Particules (PM10),163000,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,Poussières totales,167000,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,CO2 Total d'origine non biomasse uniquement,368000000,kg/an
222.00016,Centrale électrique de Pointe des carrières,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),368000000,kg/an
222.00020,RHUMS MARTINIQUAIS SAINT JAMES,2010,Air,Composés organiques volatils non méthaniques (COVNM),110000,kg/an
222.00031,TAC 4 de PBA,2010,Air,Ammoniac (NH3),10900,kg/an
222.00031,TAC 4 de PBA,2010,Air,Antimoine et composés (exprimés en tant que Sb),59.7,kg/an
222.00031,TAC 4 de PBA,2010,Air,Benzène,2820,kg/an
222.00031,TAC 4 de PBA,2010,Air,Cadmium et composés (exprimés en tant que Cd),17.5,kg/an
222.00031,TAC 4 de PBA,2010,Air,Cobalt et composés (exprimés en tant que Co),17.9,kg/an
222.00031,TAC 4 de PBA,2010,Air,Composés organiques volatils non méthaniques (COVNM),38400,kg/an
222.00031,TAC 4 de PBA,2010,Air,Hydrocarbures aromatiques polycycliques (HAP),51.2,kg/an
222.00031,TAC 4 de PBA,2010,Air,Monoxyde de carbone (CO),1470000,kg/an
222.00031,TAC 4 de PBA,2010,Air,Nickel et composés (exprimés en tant que Ni),1710,kg/an
222.00031,TAC 4 de PBA,2010,Air,Oxydes de soufre (SOx/SO2),1400000,kg/an
222.00031,TAC 4 de PBA,2010,Air,Oxydes d'azote (NOx/NO2),8930000,kg/an
222.00031,TAC 4 de PBA,2010,Air,Particules (PM10),456000,kg/an
222.00031,TAC 4 de PBA,2010,Air,Poussières totales,456000,kg/an
222.00031,TAC 4 de PBA,2010,Air,Protoxyde d'azote (N2O),13100,kg/an
222.00031,TAC 4 de PBA,2010,Air,CO2 Total d'origine non biomasse uniquement,668000000,kg/an
222.00031,TAC 4 de PBA,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),668000000,kg/an
222.00040,SAEM LE GALION,2010,Air,Méthane (CH4),6290000,kg/an
222.00040,SAEM LE GALION,2010,Air,Protoxyde d'azote (N2O),786000,kg/an
222.00040,SAEM LE GALION,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19500000,kg/an
222.00040,SAEM LE GALION,2010,Air,CO2 Total d'origine biomasse uniquement,19500000,kg/an
222.00044,SARA RAFFINERIE,2010,Air,Benzène,3600,kg/an
222.00044,SARA RAFFINERIE,2010,Air,Composés organiques volatils non méthaniques (COVNM),270000,kg/an
222.00044,SARA RAFFINERIE,2010,Air,Oxydes de soufre (SOx/SO2),350000,kg/an
222.00044,SARA RAFFINERIE,2010,Air,Oxydes d'azote (NOx/NO2),385000,kg/an
222.00044,SARA RAFFINERIE,2010,Air,CO2 Total d'origine non biomasse uniquement,184000000,kg/an
222.00044,SARA RAFFINERIE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),184000000,kg/an
222.00068,SOPROGLACES,2010,Eau (direct),Ammoniac (NH3),860,kg/an
222.00221,PROCHIMIE INDUSTRIE S.A.S,2010,Eau (indirect),Demande chimique en oxygène (DCO),154000,kg/an
22200057,FERME DE LA KEHARIE,2010,Air,Ammoniac (NH3),11100,kg/an
22208266,HUET PHILIPPE,2010,Air,Ammoniac (NH3),12300,kg/an
22214001,EARL DE KERNARHANT,2010,Air,Ammoniac (NH3),13000,kg/an
22219233,SCEA DAVID,2010,Air,Ammoniac (NH3),14100,kg/an
22222218,LE PAGE PHILIPPE,2010,Air,Ammoniac (NH3),14200,kg/an
22225263,VASLON NOEL,2010,Air,Ammoniac (NH3),12100,kg/an
22227151,LE QUERE ANNIE,2010,Air,Ammoniac (NH3),12800,kg/an
22233134,LE MIGNOT Guy,2010,Air,Ammoniac (NH3),14300,kg/an
22237125,EARL ELEVAGE ROBERT Hervé,2010,Air,Ammoniac (NH3),16000,kg/an
22241024,SAS KERANNA,2010,Air,Ammoniac (NH3),47100,kg/an
22241232,EARL DE FONTAIGNAN,2010,Air,Ammoniac (NH3),21800,kg/an
22243164,EARL GOASMIN,2010,Air,Ammoniac (NH3),21500,kg/an
22248003,SCEA DE LA LANDE,2010,Air,Ammoniac (NH3),15900,kg/an
22248220,GAEC DE L'UNION,2010,Air,Ammoniac (NH3),16900,kg/an
22254144,SCEA ABHERVE GUEGUEN,2010,Air,Ammoniac (NH3),19100,kg/an
22260105,EARL DU BOURG,2010,Air,Ammoniac (NH3),10600,kg/an
22265105,SCEA OEUF D'ARMOR,2010,Air,Ammoniac (NH3),14900,kg/an
22275122,EARL DES THUYAS,2010,Air,Ammoniac (NH3),12100,kg/an
22281115,EARL BOITARD FEUILLET,2010,Air,Ammoniac (NH3),11600,kg/an
22284019,LE FEVRE Anne,2010,Air,Ammoniac (NH3),13500,kg/an
22284104,EARL DE KERHELLEC,2010,Air,Ammoniac (NH3),13200,kg/an
22295085,BOSCHER Gilles,2010,Air,Ammoniac (NH3),15100,kg/an
22296095,ELEVAGE DE LA BOURDONNIERE,2010,Air,Ammoniac (NH3),13800,kg/an
223.00001,ALBIOMA GALION,2010,Air,Poussières totales,13300000,kg/an
223.00001,ALBIOMA GALION,2010,Air,CO2 Total d'origine non biomasse uniquement,71000000,kg/an
223.00001,ALBIOMA GALION,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),71000000,kg/an
