Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
052.09347,SOBEGI,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),273000000,kg/an
053.00004,ATEMAX France - Usine de St Langis,2013,Air,CO2 Total d'origine non biomasse uniquement,23500000,kg/an
053.00004,ATEMAX France - Usine de St Langis,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23500000,kg/an
053.00092,Renault Trucks Blainville,2013,Air,Composés organiques volatils non méthaniques (COVNM),55500,kg/an
053.00092,Renault Trucks Blainville,2013,Air,CO2 Total d'origine non biomasse uniquement,11900000,kg/an
053.00092,Renault Trucks Blainville,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11900000,kg/an
053.00092,Renault Trucks Blainville,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),20.1,kg/an
053.00200,MURATA INTEGRATED PASSIVE SOLUTIONS,2013,Air,Hexafluorure de soufre (SF6),50.2,kg/an
053.00200,MURATA INTEGRATED PASSIVE SOLUTIONS,2013,Air,Perfluorocarbures (PFC),423,kg/an
053.00235,Saint Louis Sucre Site de Cagny,2013,Air,CO2 Total d'origine non biomasse uniquement,50500000,kg/an
053.00235,Saint Louis Sucre Site de Cagny,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50500000,kg/an
053.00235,Saint Louis Sucre Site de Cagny,2013,Sol,Nickel et composés (exprimés en tant que Ni),21.7,kg/an
053.00463,CIMENTS CALCIA - Usine de Ranville,2013,Air,Oxydes de soufre (SOx/SO2),531000,kg/an
053.00463,CIMENTS CALCIA - Usine de Ranville,2013,Air,Oxydes d'azote (NOx/NO2),507000,kg/an
053.00463,CIMENTS CALCIA - Usine de Ranville,2013,Air,CO2 Total d'origine non biomasse uniquement,269000000,kg/an
053.00463,CIMENTS CALCIA - Usine de Ranville,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),279000000,kg/an
053.00463,CIMENTS CALCIA - Usine de Ranville,2013,Air,CO2 Total d'origine biomasse uniquement,10200000,kg/an
053.00573,Maison Johanes Boubée,2013,Eau (indirect),Demande biologique en oxygène (DBO5),55000,kg/an
053.00625,ISDND Les Aucrais,2013,Air,Méthane (CH4),564000,kg/an
053.00625,ISDND Les Aucrais,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14100000,kg/an
053.00625,ISDND Les Aucrais,2013,Air,CO2 Total d'origine biomasse uniquement,14100000,kg/an
053.00729,Services Environnement Action,2013,Air,Méthane (CH4),376000,kg/an
053.00729,Services Environnement Action,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),12400000,kg/an
053.00729,Services Environnement Action,2013,Air,CO2 Total d'origine biomasse uniquement,12400000,kg/an
053.00961,Chaufferie de la Zup de Hauteville,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),16200000,kg/an
053.00961,Chaufferie de la Zup de Hauteville,2013,Air,CO2 Total d'origine biomasse uniquement,16200000,kg/an
053.00982,ISDND de Livry,2013,Air,Méthane (CH4),256000,kg/an
053.01060,ISIGNY STE MERE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),36900000,kg/an
053.01060,ISIGNY STE MERE,2013,Air,CO2 Total d'origine biomasse uniquement,36900000,kg/an
053.01060,ISIGNY STE MERE,2013,Sol,Zinc et composés (exprimés en tant que Zn),316,kg/an
053.01162,GALEO,2013,Sol,Zinc et composés (exprimés en tant que Zn),151,kg/an
053.01290,COMPAGNIE DES FROMAGES ET RICHESMONTS,2013,Air,CO2 Total d'origine non biomasse uniquement,13600000,kg/an
053.01290,COMPAGNIE DES FROMAGES ET RICHESMONTS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13600000,kg/an
053.01290,COMPAGNIE DES FROMAGES ET RICHESMONTS,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),104,kg/an
053.01290,COMPAGNIE DES FROMAGES ET RICHESMONTS,2013,Sol,Zinc et composés (exprimés en tant que Zn),391,kg/an
053.01293,SOGEFI FILTRATION S.A.,2013,Air,Aldéhyde formique (formaldéhyde),3950,kg/an
053.01293,SOGEFI FILTRATION S.A.,2013,Air,Hydrochlorofluorocarbures (HCFC),3.95,kg/an
053.01328,France Champignon,2013,Eau (indirect),Demande biologique en oxygène (DBO5),101000,kg/an
053.01347,FLORENTAISE,2013,Eau (direct),Demande chimique en oxygène (DCO),1600000,kg/an
053.01347,FLORENTAISE,2013,Eau (direct),Hydrocarbures,21900,kg/an
053.01497,ELECTROPOLI FRANCE site d'Isigny,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),127,kg/an
053.01510,SOCIETE FROMAGERE DE SAINTE CECILE,2013,Sol,Zinc et composés (exprimés en tant que Zn),554,kg/an
053.01512,ELVIR,2013,Air,CO2 Total d'origine non biomasse uniquement,17000000,kg/an
053.01512,ELVIR,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17000000,kg/an
053.01520,ALLIORA,2013,Air,Composés organiques volatils non méthaniques (COVNM),30300,kg/an
053.01600,MULANN Industries,2013,Air,Composés organiques volatils non méthaniques (COVNM),42900,kg/an
053.01618,SAINT ANDRE PLASTIQUE,2013,Air,Composés organiques volatils non méthaniques (COVNM),74700,kg/an
053.01659,Jean CHEREAU SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),255000,kg/an
053.01666,Maîtres Laitiers du Cotentin,2013,Eau (indirect),Demande biologique en oxygène (DBO5),56400,kg/an
053.01789,MAITRES LAITIERS DU COTENTIN,2013,Air,CO2 Total d'origine non biomasse uniquement,16900000,kg/an
053.01789,MAITRES LAITIERS DU COTENTIN,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),16900000,kg/an
053.01825,Coopérative Isigny-Sainte-Mère,2013,Eau (indirect),Demande biologique en oxygène (DBO5),103000,kg/an
053.01825,Coopérative Isigny-Sainte-Mère,2013,Eau (indirect),Demande chimique en oxygène (DCO),171000,kg/an
053.01827,CARGILL - Site de Baupte,2013,Air,Composés organiques volatils non méthaniques (COVNM),315000,kg/an
053.01827,CARGILL - Site de Baupte,2013,Air,CO2 Total d'origine non biomasse uniquement,32400000,kg/an
053.01827,CARGILL - Site de Baupte,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32400000,kg/an
053.01827,CARGILL - Site de Baupte,2013,Eau (direct),Chlorures (en tant que Cl total),2310000,kg/an
053.01827,CARGILL - Site de Baupte,2013,Eau (direct),Demande chimique en oxygène (DCO),161000,kg/an
053.01850,LIS FRANCE,2013,Air,CO2 Total d'origine non biomasse uniquement,15200000,kg/an
053.01850,LIS FRANCE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15200000,kg/an
053.01889,COMPAGNIE DES FROMAGES & RICHESMONTS,2013,Eau (indirect),Demande biologique en oxygène (DBO5),76900,kg/an
053.01889,COMPAGNIE DES FROMAGES & RICHESMONTS,2013,Eau (indirect),Phosphore total,5270,kg/an
053.01955,CPC COTENTIN,2013,Air,Composés organiques volatils non méthaniques (COVNM),137000,kg/an
053.02137,KME Brass France,2013,Air,Zinc et composés (exprimés en tant que Zn),856,kg/an
053.02137,KME Brass France,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),135,kg/an
053.02137,KME Brass France,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),649,kg/an
053.02209,Société Fromagère de DOMFRONT,2013,Air,Hydrochlorofluorocarbures (HCFC),40,kg/an
053.02209,Société Fromagère de DOMFRONT,2013,Air,Nickel et composés (exprimés en tant que Ni),108,kg/an
053.02209,Société Fromagère de DOMFRONT,2013,Air,CO2 Total d'origine non biomasse uniquement,12200000,kg/an
053.02209,Société Fromagère de DOMFRONT,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),12200000,kg/an
053.02210,SUEZ RV Normandie - ISDND de FEL,2013,Air,Méthane (CH4),287000,kg/an
053.02264,LISI Automotive Nomel,2013,Air,Zinc et composés (exprimés en tant que Zn),346,kg/an
053.02264,LISI Automotive Nomel,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),61.1,kg/an
053.02429,AMCOR FLEXIBLES,2013,Air,Composés organiques volatils non méthaniques (COVNM),39000,kg/an
053.02487,AUGROS COSMETIC PACKAGING - MSV,2013,Air,Composés organiques volatils non méthaniques (COVNM),125000,kg/an
053.02582,Sofedit S.A.S Le Theil,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),29.5,kg/an
053.02589,SCA HYGIENE PRODUCTS SUPPLY - USINE DU THEIL SUR HUISNE,2013,Air,CO2 Total d'origine non biomasse uniquement,19000000,kg/an
053.02589,SCA HYGIENE PRODUCTS SUPPLY - USINE DU THEIL SUR HUISNE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19000000,kg/an
053.02603,PCAS Usine de Couterne,2013,Air,Composés organiques volatils non méthaniques (COVNM),355000,kg/an
053.02603,PCAS Usine de Couterne,2013,Air,CO2 Total d'origine non biomasse uniquement,14600000,kg/an
053.02603,PCAS Usine de Couterne,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14600000,kg/an
053.02603,PCAS Usine de Couterne,2013,Eau (direct),Chloroforme (trichlorométhane),14.4,kg/an
053.02603,PCAS Usine de Couterne,2013,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",57.7,kg/an
053.02774,BOLAIDOR,2013,Air,CO2 Total d'origine non biomasse uniquement,21700000,kg/an
053.02774,BOLAIDOR,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),21700000,kg/an
053.02774,BOLAIDOR,2013,Sol,Zinc et composés (exprimés en tant que Zn),282,kg/an
053.02775,GILLOT SAS,2013,Eau (indirect),Demande chimique en oxygène (DCO),265000,kg/an
053.02798,SOCIETE LAITIERE DU PAYS D'AUGE - SOLAIPA,2013,Air,CO2 Total d'origine non biomasse uniquement,19700000,kg/an
053.02798,SOCIETE LAITIERE DU PAYS D'AUGE - SOLAIPA,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19700000,kg/an
053.02839,ISDND de Billy,2013,Air,Méthane (CH4),492000,kg/an
053.02854,SUEZ RV Normandie - ISDND de Perche en Nocé,2013,Air,Méthane (CH4),198000,kg/an
053.02859,PROVINCE ENERGIE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),21100000,kg/an
053.02859,PROVINCE ENERGIE,2013,Air,CO2 Total d'origine biomasse uniquement,21100000,kg/an
053.02882,Usine d'Incinération avec Valorisation Energétique,2013,Air,CO2 Total d'origine non biomasse uniquement,41900000,kg/an
053.02882,Usine d'Incinération avec Valorisation Energétique,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),95200000,kg/an
053.02882,Usine d'Incinération avec Valorisation Energétique,2013,Air,CO2 Total d'origine biomasse uniquement,53300000,kg/an
053.03658,SUEZ RV Normandie - ISDND d'Isigny-le-Buat,2013,Air,Méthane (CH4),224000,kg/an
053.03674,Compagnie des fromages et richesmonts,2013,Sol,Phosphore total,17800,kg/an
053.04464,Jean CHEREAU SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),55100,kg/an
053.04834,TERREAL,2013,Air,CO2 Total d'origine non biomasse uniquement,11100000,kg/an
053.04834,TERREAL,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11100000,kg/an
053.04936,STS Composites France,2013,Air,Composés organiques volatils non méthaniques (COVNM),50700,kg/an
053.05027,FRENEHARD & MICHAUX- Site SSB3,2013,Air,Zinc et composés (exprimés en tant que Zn),703,kg/an
053.05295,FAURECIA SIEGES D'AUTOMOBILES,2013,Air,Hydrochlorofluorocarbures (HCFC),324,kg/an
053.05295,FAURECIA SIEGES D'AUTOMOBILES,2013,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",4860,kg/an
053.05552,CHU de Caen,2013,Air,CO2 Total d'origine non biomasse uniquement,11500000,kg/an
053.05552,CHU de Caen,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11500000,kg/an
053.05747,Etablissement de LA HAGUE,2013,Air,Hydrochlorofluorocarbures (HCFC),118,kg/an
053.05747,Etablissement de LA HAGUE,2013,Air,Hydroflurocarbures (HFC),197,kg/an
053.05747,Etablissement de LA HAGUE,2013,Air,Oxydes de soufre (SOx/SO2),180000,kg/an
053.05747,Etablissement de LA HAGUE,2013,Air,Oxydes d'azote (NOx/NO2),151000,kg/an
053.05747,Etablissement de LA HAGUE,2013,Air,Protoxyde d'azote (N2O),119000,kg/an
053.05747,Etablissement de LA HAGUE,2013,Air,CO2 Total d'origine non biomasse uniquement,55700000,kg/an
053.05747,Etablissement de LA HAGUE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),55700000,kg/an
053.05747,Etablissement de LA HAGUE,2013,Eau (direct),Arsenic et composés (exprimés en tant que As),5.08,kg/an
053.05747,Etablissement de LA HAGUE,2013,Eau (direct),Azote total,514000,kg/an
053.05747,Etablissement de LA HAGUE,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),2.03,kg/an
053.05747,Etablissement de LA HAGUE,2013,Eau (direct),Mercure et composés (exprimés en tant que Hg),1.32,kg/an
053.05747,Etablissement de LA HAGUE,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),20.3,kg/an
054.01044,LAGUILLAUMIE (Abattoir),2013,Eau (indirect),Demande biologique en oxygène (DBO5),239000,kg/an
054.01044,LAGUILLAUMIE (Abattoir),2013,Eau (indirect),Demande chimique en oxygène (DCO),326000,kg/an
054.01050,KRONOSPAN SAS Auxerre,2013,Air,Composés organiques volatils non méthaniques (COVNM),60300,kg/an
054.01050,KRONOSPAN SAS Auxerre,2013,Air,Monoxyde de carbone (CO),547000,kg/an
054.01075,KRONOSPAN SAS Le Creusot,2013,Air,Aldéhyde formique (formaldéhyde),5170,kg/an
054.01075,KRONOSPAN SAS Le Creusot,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24000000,kg/an
054.01075,KRONOSPAN SAS Le Creusot,2013,Air,CO2 Total d'origine biomasse uniquement,24000000,kg/an
054.01075,KRONOSPAN SAS Le Creusot,2013,Eau (indirect),Demande biologique en oxygène (DBO5),55700,kg/an
054.01075,KRONOSPAN SAS Le Creusot,2013,Eau (indirect),Demande chimique en oxygène (DCO),176000,kg/an
054.01087,S.P.T.P,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),45700000,kg/an
054.01087,S.P.T.P,2013,Air,CO2 Total d'origine biomasse uniquement,45700000,kg/an
054.01100,Amcor Flexibles Dijon,2013,Air,Composés organiques volatils non méthaniques (COVNM),297000,kg/an
054.01104,EUROSERUM,2013,Air,CO2 Total d'origine non biomasse uniquement,22400000,kg/an
054.01104,EUROSERUM,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),22400000,kg/an
054.01108,SIMIRE,2013,Air,"Dichlorométhane (DCM, chlorure de méthylène)",11200,kg/an
054.01112,CET DE DRAMBON CLASSE 1 ET 2,2013,Air,Méthane (CH4),491000,kg/an
054.01112,CET DE DRAMBON CLASSE 1 ET 2,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11500000,kg/an
054.01112,CET DE DRAMBON CLASSE 1 ET 2,2013,Air,CO2 Total d'origine biomasse uniquement,11500000,kg/an
054.01115,CORDENPHARMA,2013,Air,Chloroforme (trichlorométhane),9680,kg/an
054.01115,CORDENPHARMA,2013,Air,Composés organiques volatils non méthaniques (COVNM),146000,kg/an
054.01118,I.S.D.N.D de Torcy,2013,Air,Méthane (CH4),998000,kg/an
054.01118,I.S.D.N.D de Torcy,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14700000,kg/an
054.01118,I.S.D.N.D de Torcy,2013,Air,CO2 Total d'origine biomasse uniquement,14700000,kg/an
054.01121,Chaufferie urbaine de Mâcon,2013,Air,Oxydes de soufre (SOx/SO2),164000,kg/an
054.01121,Chaufferie urbaine de Mâcon,2013,Air,CO2 Total d'origine non biomasse uniquement,35000000,kg/an
054.01121,Chaufferie urbaine de Mâcon,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),35000000,kg/an
054.01124,ECKES GRANINI France,2013,Eau (indirect),Demande chimique en oxygène (DCO),218000,kg/an
054.01138,Unité de Valorisation des Ordures Ménagères,2013,Air,CO2 Total d'origine non biomasse uniquement,112000000,kg/an
054.01138,Unité de Valorisation des Ordures Ménagères,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),144000000,kg/an
054.01138,Unité de Valorisation des Ordures Ménagères,2013,Air,CO2 Total d'origine biomasse uniquement,31700000,kg/an
054.01138,Unité de Valorisation des Ordures Ménagères,2013,Eau (indirect),Mercure et composés (exprimés en tant que Hg),7.03,kg/an
054.01144,Aperam Gueugnon,2013,Air,CO2 Total d'origine non biomasse uniquement,36700000,kg/an
054.01144,Aperam Gueugnon,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),36700000,kg/an
054.01144,Aperam Gueugnon,2013,Eau (direct),Fluorures (en tant que F total),5630,kg/an
054.01144,Aperam Gueugnon,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),153,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Air,Chrome et composés (exprimés en tant que Cr),203,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Air,Manganèse et composés (exprimés en tant que Mn),467,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Air,Nickel et composés (exprimés en tant que Ni),81.3,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Air,Zinc et composés (exprimés en tant que Zn),863,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Air,CO2 Total d'origine non biomasse uniquement,58000000,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),58000000,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),77.9,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Eau (direct),Manganèse et composés (exprimés en tant que Mn),534,kg/an
054.01151,INDUSTEEL FRANCE Site du CREUSOT,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),28.9,kg/an
054.01153,THERMODYN,2013,Air,Hydroflurocarbures (HFC),1270,kg/an
054.01162,ADHEX TECHNOLOGIES,2013,Air,Composés organiques volatils non méthaniques (COVNM),36300,kg/an
054.01164,CROWN Emballage France SAS - Usine de CHATILLON-sur-SEINE,2013,Air,Composés organiques volatils non méthaniques (COVNM),102000,kg/an
054.01173,chaufferie des AUBEPINS,2013,Air,CO2 Total d'origine non biomasse uniquement,15700000,kg/an
054.01173,chaufferie des AUBEPINS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),26700000,kg/an
054.01173,chaufferie des AUBEPINS,2013,Air,CO2 Total d'origine biomasse uniquement,11000000,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Arsenic et composés (exprimés en tant que As),21.2,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Chlore et composés inorganiques (en tant que HCl),47900,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Fluor et composés inorganiques (en tant que HF),14900,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Naphthalène,239,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Oxydes de soufre (SOx/SO2),1330000,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Oxydes d'azote (NOx/NO2),1080000,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Particules (PM10),185000,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Poussières totales,251000,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,Vanadium et ses composés,17.3,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,CO2 Total d'origine non biomasse uniquement,311000000,kg/an
054.01195,Uniper - Centrale de LUCY,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),311000000,kg/an
054.01208,Etablissement de Gron,2013,Air,Hexafluorure de soufre (SF6),1950,kg/an
054.01208,Etablissement de Gron,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.07,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Antimoine et composés (exprimés en tant que Sb),19.2,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Arsenic et composés (exprimés en tant que As),131,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Chlore et composés inorganiques (en tant que HCl),17100,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Hydrocarbures aromatiques polycycliques (HAP),336,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Oxydes de soufre (SOx/SO2),683000,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Oxydes d'azote (NOx/NO2),469000,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Plomb et composés (exprimés en tant que Pb),1410,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,Vanadium et ses composés,24.3,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,CO2 Total d'origine non biomasse uniquement,151000000,kg/an
054.01220,VERALLIA - Usine de Chalon sur Saône,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),151000000,kg/an
054.01231,I.S.D.N.D des Battées,2013,Air,Méthane (CH4),197000,kg/an
054.01240,CONIMAST International,2013,Air,Zinc et composés (exprimés en tant que Zn),771,kg/an
054.01244,SOPREMA,2013,Air,Composés organiques volatils non méthaniques (COVNM),71800,kg/an
054.01249,AIR LIQUIDE ELECTRONICS MATERIALS,2013,Air,Hexafluorure de soufre (SF6),49,kg/an
054.01249,AIR LIQUIDE ELECTRONICS MATERIALS,2013,Air,Perfluorocarbures (PFC),154,kg/an
054.01250,chaufferie EST,2013,Air,CO2 Total d'origine non biomasse uniquement,27500000,kg/an
